datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed
2012-10-09 12:00:00,4,0,1,2,19.68,23.485,69,12.998
2012-10-09 13:00:00,4,0,1,2,20.5,24.24,67,8.9981
2012-10-09 14:00:00,4,0,1,2,22.14,25.76,64,12.998
2012-10-09 15:00:00,4,0,1,2,21.32,25.0,63,11.0014
2012-10-09 16:00:00,4,0,1,2,20.5,24.24,72,11.0014
2012-10-09 17:00:00,4,0,1,2,21.32,25.0,68,11.0014
2012-10-09 18:00:00,4,0,1,2,20.5,24.24,72,15.0013
2012-10-09 19:00:00,4,0,1,2,20.5,24.24,72,11.0014
2012-10-09 20:00:00,4,0,1,2,20.5,24.24,72,11.0014
2012-10-09 21:00:00,4,0,1,2,19.68,23.485,77,8.9981
2012-10-09 22:00:00,4,0,1,2,19.68,23.485,77,6.0032
2012-10-09 23:00:00,4,0,1,2,19.68,23.485,77,6.0032
2012-10-10 00:00:00,4,0,1,2,18.86,22.725,88,6.0032
2012-10-10 01:00:00,4,0,1,2,18.86,22.725,88,0.0
2012-10-10 02:00:00,4,0,1,2,18.86,22.725,88,0.0
2012-10-10 03:00:00,4,0,1,2,18.86,22.725,88,0.0
2012-10-10 04:00:00,4,0,1,2,18.86,22.725,88,7.0015
2012-10-10 05:00:00,4,0,1,2,18.86,22.725,88,6.0032
2012-10-10 06:00:00,4,0,1,2,18.86,22.725,88,6.0032
2012-10-10 07:00:00,4,0,1,1,18.86,22.725,82,7.0015
2012-10-10 08:00:00,4,0,1,1,20.5,24.24,77,11.0014
2012-10-10 09:00:00,4,0,1,1,22.14,25.76,60,19.0012
2012-10-10 10:00:00,4,0,1,1,22.96,26.515,52,19.9995
2012-10-10 11:00:00,4,0,1,1,22.14,25.76,52,12.998
2012-10-10 12:00:00,4,0,1,1,22.14,25.76,56,15.0013
2012-10-10 13:00:00,4,0,1,1,22.96,26.515,49,0.0
2012-10-10 14:00:00,4,0,1,1,24.6,31.06,40,11.0014
2012-10-10 15:00:00,4,0,1,1,24.6,31.06,40,11.0014
2012-10-10 16:00:00,4,0,1,1,24.6,31.06,40,15.0013
2012-10-10 17:00:00,4,0,1,1,23.78,27.275,43,15.0013
2012-10-10 18:00:00,4,0,1,2,22.96,26.515,49,11.0014
2012-10-10 19:00:00,4,0,1,2,22.96,26.515,46,39.0007
2012-10-10 20:00:00,4,0,1,1,21.32,25.0,48,32.9975
2012-10-10 21:00:00,4,0,1,1,20.5,24.24,51,23.9994
2012-10-10 22:00:00,4,0,1,1,18.86,22.725,55,19.9995
2012-10-10 23:00:00,4,0,1,1,18.04,21.97,58,12.998
2012-10-11 00:00:00,4,0,1,1,18.04,21.97,51,8.9981
2012-10-11 01:00:00,4,0,1,1,18.04,21.97,47,12.998
2012-10-11 02:00:00,4,0,1,1,17.22,21.21,50,8.9981
2012-10-11 03:00:00,4,0,1,1,17.22,21.21,47,19.9995
2012-10-11 04:00:00,4,0,1,1,16.4,20.455,50,16.9979
2012-10-11 05:00:00,4,0,1,1,14.76,17.425,50,11.0014
2012-10-11 06:00:00,4,0,1,1,14.76,17.425,50,11.0014
2012-10-11 07:00:00,4,0,1,1,14.76,16.665,50,16.9979
2012-10-11 08:00:00,4,0,1,1,15.58,19.695,46,26.0027
2012-10-11 09:00:00,4,0,1,1,16.4,20.455,43,26.0027
2012-10-11 10:00:00,4,0,1,1,18.04,21.97,41,23.9994
2012-10-11 11:00:00,4,0,1,1,18.86,22.725,36,0.0
2012-10-11 12:00:00,4,0,1,1,18.86,22.725,36,0.0
2012-10-11 13:00:00,4,0,1,1,20.5,24.24,31,7.0015
2012-10-11 14:00:00,4,0,1,1,21.32,25.0,32,6.0032
2012-10-11 15:00:00,4,0,1,1,21.32,25.0,34,11.0014
2012-10-11 16:00:00,4,0,1,1,20.5,24.24,36,8.9981
2012-10-11 17:00:00,4,0,1,1,20.5,24.24,39,19.0012
2012-10-11 18:00:00,4,0,1,1,18.86,22.725,44,11.0014
2012-10-11 19:00:00,4,0,1,1,18.04,21.97,51,8.9981
2012-10-11 20:00:00,4,0,1,1,17.22,21.21,62,11.0014
2012-10-11 21:00:00,4,0,1,1,17.22,21.21,62,8.9981
2012-10-11 22:00:00,4,0,1,1,16.4,20.455,66,11.0014
2012-10-11 23:00:00,4,0,1,1,17.22,21.21,58,6.0032
2012-10-12 00:00:00,4,0,1,1,16.4,20.455,66,7.0015
2012-10-12 01:00:00,4,0,1,1,16.4,20.455,66,6.0032
2012-10-12 02:00:00,4,0,1,1,16.4,20.455,66,6.0032
2012-10-12 03:00:00,4,0,1,1,14.76,18.18,76,6.0032
2012-10-12 04:00:00,4,0,1,1,14.76,18.18,76,7.0015
2012-10-12 05:00:00,4,0,1,1,14.76,18.18,81,6.0032
2012-10-12 06:00:00,4,0,1,1,13.94,17.425,81,6.0032
2012-10-12 07:00:00,4,0,1,1,14.76,18.18,81,6.0032
2012-10-12 08:00:00,4,0,1,1,17.22,21.21,71,6.0032
2012-10-12 09:00:00,4,0,1,1,20.5,24.24,39,19.9995
2012-10-12 10:00:00,4,0,1,1,21.32,25.0,36,19.9995
2012-10-12 11:00:00,4,0,1,1,22.14,25.76,37,23.9994
2012-10-12 12:00:00,4,0,1,1,22.14,25.76,39,31.0009
2012-10-12 13:00:00,4,0,1,1,22.96,26.515,37,26.0027
2012-10-12 14:00:00,4,0,1,1,22.96,26.515,37,31.0009
2012-10-12 15:00:00,4,0,1,1,21.32,25.0,42,30.0026
2012-10-12 16:00:00,4,0,1,1,18.86,22.725,41,23.9994
2012-10-12 17:00:00,4,0,1,1,18.86,22.725,38,26.0027
2012-10-12 18:00:00,4,0,1,1,18.04,21.97,38,19.9995
2012-10-12 19:00:00,4,0,1,1,17.22,21.21,41,15.0013
2012-10-12 20:00:00,4,0,1,1,17.22,21.21,47,8.9981
2012-10-12 21:00:00,4,0,1,1,16.4,20.455,54,12.998
2012-10-12 22:00:00,4,0,1,1,16.4,20.455,47,19.9995
2012-10-12 23:00:00,4,0,1,1,14.76,17.425,57,12.998
2012-10-13 00:00:00,4,0,0,1,14.76,18.18,57,6.0032
2012-10-13 01:00:00,4,0,0,1,13.94,16.665,53,8.9981
2012-10-13 02:00:00,4,0,0,1,13.94,16.665,53,12.998
2012-10-13 03:00:00,4,0,0,1,13.12,15.15,66,15.0013
2012-10-13 04:00:00,4,0,0,1,12.3,15.15,65,11.0014
2012-10-13 05:00:00,4,0,0,1,12.3,14.395,61,12.998
2012-10-13 06:00:00,4,0,0,1,12.3,14.395,61,12.998
2012-10-13 07:00:00,4,0,0,1,12.3,15.15,61,11.0014
2012-10-13 08:00:00,4,0,0,1,13.94,17.425,53,7.0015
2012-10-13 09:00:00,4,0,0,1,14.76,18.18,50,6.0032
2012-10-13 10:00:00,4,0,0,1,16.4,20.455,43,0.0
2012-10-13 11:00:00,4,0,0,1,17.22,21.21,35,8.9981
2012-10-13 12:00:00,4,0,0,1,18.04,21.97,35,0.0
2012-10-13 13:00:00,4,0,0,1,18.86,22.725,36,12.998
2012-10-13 14:00:00,4,0,0,1,19.68,23.485,33,12.998
2012-10-13 15:00:00,4,0,0,1,20.5,24.24,36,12.998
2012-10-13 16:00:00,4,0,0,1,20.5,24.24,31,12.998
2012-10-13 17:00:00,4,0,0,1,18.86,22.725,38,11.0014
2012-10-13 18:00:00,4,0,0,1,18.86,22.725,44,8.9981
2012-10-13 19:00:00,4,0,0,1,18.04,21.97,44,11.0014
2012-10-13 20:00:00,4,0,0,1,16.4,20.455,54,6.0032
2012-10-13 21:00:00,4,0,0,1,16.4,20.455,58,12.998
2012-10-13 22:00:00,4,0,0,1,16.4,20.455,62,0.0
2012-10-13 23:00:00,4,0,0,1,17.22,21.21,58,19.9995
2012-10-14 00:00:00,4,0,0,1,16.4,20.455,71,16.9979
2012-10-14 01:00:00,4,0,0,1,17.22,21.21,77,19.0012
2012-10-14 02:00:00,4,0,0,1,16.4,20.455,76,6.0032
2012-10-14 03:00:00,4,0,0,1,17.22,21.21,77,19.9995
2012-10-14 04:00:00,4,0,0,1,17.22,21.21,77,19.0012
2012-10-14 05:00:00,4,0,0,1,16.4,20.455,82,12.998
2012-10-14 06:00:00,4,0,0,1,16.4,20.455,82,11.0014
2012-10-14 07:00:00,4,0,0,1,17.22,21.21,82,15.0013
2012-10-14 08:00:00,4,0,0,1,18.04,21.97,77,12.998
2012-10-14 09:00:00,4,0,0,2,19.68,23.485,67,19.0012
2012-10-14 10:00:00,4,0,0,1,22.14,25.76,56,12.998
2012-10-14 11:00:00,4,0,0,1,22.96,26.515,52,19.9995
2012-10-14 12:00:00,4,0,0,1,25.42,31.06,46,22.0028
2012-10-14 13:00:00,4,0,0,1,26.24,31.06,41,30.0026
2012-10-14 14:00:00,4,0,0,1,27.06,31.06,39,27.9993
2012-10-14 15:00:00,4,0,0,1,27.06,31.06,39,27.9993
2012-10-14 16:00:00,4,0,0,1,26.24,31.06,41,19.9995
2012-10-14 17:00:00,4,0,0,1,26.24,31.06,44,12.998
2012-10-14 18:00:00,4,0,0,1,23.78,27.275,60,16.9979
2012-10-14 19:00:00,4,0,0,1,22.96,26.515,64,15.0013
2012-10-14 20:00:00,4,0,0,1,22.14,25.76,73,15.0013
2012-10-14 21:00:00,4,0,0,1,22.96,26.515,73,30.0026
2012-10-14 22:00:00,4,0,0,1,22.96,26.515,73,26.0027
2012-10-14 23:00:00,4,0,0,2,22.96,26.515,68,19.0012
2012-10-15 00:00:00,4,0,1,2,22.96,26.515,73,16.9979
2012-10-15 01:00:00,4,0,1,2,23.78,27.275,64,26.0027
2012-10-15 02:00:00,4,0,1,2,23.78,27.275,64,23.9994
2012-10-15 03:00:00,4,0,1,2,22.96,26.515,73,16.9979
2012-10-15 04:00:00,4,0,1,2,22.96,26.515,68,15.0013
2012-10-15 05:00:00,4,0,1,2,22.96,26.515,73,19.0012
2012-10-15 06:00:00,4,0,1,2,22.96,26.515,73,19.9995
2012-10-15 07:00:00,4,0,1,2,23.78,27.275,68,22.0028
2012-10-15 08:00:00,4,0,1,2,24.6,30.305,64,26.0027
2012-10-15 09:00:00,4,0,1,3,24.6,29.545,69,26.0027
2012-10-15 10:00:00,4,0,1,2,24.6,29.545,73,26.0027
2012-10-15 11:00:00,4,0,1,2,24.6,29.545,73,26.0027
2012-10-15 12:00:00,4,0,1,3,24.6,28.79,78,22.0028
2012-10-15 13:00:00,4,0,1,2,22.96,26.515,88,15.0013
2012-10-15 14:00:00,4,0,1,2,24.6,28.79,78,19.0012
2012-10-15 15:00:00,4,0,1,1,24.6,28.79,78,22.0028
2012-10-15 16:00:00,4,0,1,1,22.96,26.515,64,19.9995
2012-10-15 17:00:00,4,0,1,1,22.96,26.515,64,16.9979
2012-10-15 18:00:00,4,0,1,3,22.14,25.76,77,8.9981
2012-10-15 19:00:00,4,0,1,3,21.32,25.0,83,6.0032
2012-10-15 20:00:00,4,0,1,2,21.32,25.0,72,26.0027
2012-10-15 21:00:00,4,0,1,1,21.32,25.0,59,22.0028
2012-10-15 22:00:00,4,0,1,1,20.5,24.24,59,19.0012
2012-10-15 23:00:00,4,0,1,1,18.86,22.725,63,15.0013
2012-10-16 00:00:00,4,0,1,1,18.86,22.725,63,26.0027
2012-10-16 01:00:00,4,0,1,1,18.04,21.97,67,12.998
2012-10-16 02:00:00,4,0,1,1,18.04,21.97,67,8.9981
2012-10-16 03:00:00,4,0,1,1,17.22,21.21,67,7.0015
2012-10-16 04:00:00,4,0,1,1,17.22,21.21,67,11.0014
2012-10-16 05:00:00,4,0,1,1,17.22,21.21,67,16.9979
2012-10-16 06:00:00,4,0,1,1,17.22,21.21,67,11.0014
2012-10-16 07:00:00,4,0,1,1,17.22,21.21,67,6.0032
2012-10-16 08:00:00,4,0,1,1,18.04,21.97,62,0.0
2012-10-16 09:00:00,4,0,1,1,19.68,23.485,55,16.9979
2012-10-16 10:00:00,4,0,1,1,20.5,24.24,48,19.0012
2012-10-16 11:00:00,4,0,1,1,20.5,24.24,45,27.9993
2012-10-16 12:00:00,4,0,1,2,21.32,25.0,45,22.0028
2012-10-16 13:00:00,4,0,1,1,21.32,25.0,45,19.0012
2012-10-16 14:00:00,4,0,1,1,22.14,25.76,39,16.9979
2012-10-16 15:00:00,4,0,1,1,22.14,25.76,41,22.0028
2012-10-16 16:00:00,4,0,1,1,22.14,25.76,39,19.0012
2012-10-16 17:00:00,4,0,1,1,21.32,25.0,39,12.998
2012-10-16 18:00:00,4,0,1,1,20.5,24.24,42,11.0014
2012-10-16 19:00:00,4,0,1,1,19.68,23.485,48,0.0
2012-10-16 20:00:00,4,0,1,1,18.86,22.725,55,0.0
2012-10-16 21:00:00,4,0,1,1,18.86,22.725,63,0.0
2012-10-16 22:00:00,4,0,1,1,16.4,20.455,71,6.0032
2012-10-16 23:00:00,4,0,1,1,16.4,20.455,71,0.0
2012-10-17 00:00:00,4,0,1,1,15.58,19.695,76,0.0
2012-10-17 01:00:00,4,0,1,1,15.58,19.695,76,0.0
2012-10-17 02:00:00,4,0,1,1,15.58,19.695,76,0.0
2012-10-17 03:00:00,4,0,1,1,14.76,18.94,87,0.0
2012-10-17 04:00:00,4,0,1,1,14.76,18.18,81,6.0032
2012-10-17 05:00:00,4,0,1,2,14.76,18.94,81,0.0
2012-10-17 06:00:00,4,0,1,1,15.58,19.695,82,0.0
2012-10-17 07:00:00,4,0,1,1,14.76,18.18,81,7.0015
2012-10-17 08:00:00,4,0,1,2,16.4,20.455,76,0.0
2012-10-17 09:00:00,4,0,1,2,17.22,21.21,77,0.0
2012-10-17 10:00:00,4,0,1,2,18.86,22.725,67,0.0
2012-10-17 11:00:00,4,0,1,2,20.5,24.24,51,6.0032
2012-10-17 12:00:00,4,0,1,2,21.32,25.0,48,11.0014
2012-10-17 13:00:00,4,0,1,2,22.14,25.76,49,8.9981
2012-10-17 14:00:00,4,0,1,2,22.96,26.515,43,11.0014
2012-10-17 15:00:00,4,0,1,2,23.78,27.275,43,15.0013
2012-10-17 16:00:00,4,0,1,1,22.96,26.515,52,12.998
2012-10-17 17:00:00,4,0,1,1,22.14,25.76,56,7.0015
2012-10-17 18:00:00,4,0,1,1,21.32,25.0,59,11.0014
2012-10-17 19:00:00,4,0,1,1,20.5,24.24,72,12.998
2012-10-17 20:00:00,4,0,1,1,20.5,24.24,72,8.9981
2012-10-17 21:00:00,4,0,1,1,18.86,22.725,82,12.998
2012-10-17 22:00:00,4,0,1,1,18.86,22.725,88,16.9979
2012-10-17 23:00:00,4,0,1,1,18.86,22.725,88,15.0013
2012-10-18 00:00:00,4,0,1,1,18.86,22.725,88,12.998
2012-10-18 01:00:00,4,0,1,1,18.86,22.725,82,15.0013
2012-10-18 02:00:00,4,0,1,1,18.86,22.725,82,12.998
2012-10-18 03:00:00,4,0,1,1,18.04,21.97,88,15.0013
2012-10-18 04:00:00,4,0,1,1,18.04,21.97,88,15.0013
2012-10-18 05:00:00,4,0,1,1,18.04,21.97,82,15.0013
2012-10-18 06:00:00,4,0,1,1,18.04,21.97,88,19.9995
2012-10-18 07:00:00,4,0,1,1,18.04,21.97,88,16.9979
2012-10-18 08:00:00,4,0,1,1,18.86,22.725,82,16.9979
2012-10-18 09:00:00,4,0,1,2,20.5,24.24,77,11.0014
2012-10-18 10:00:00,4,0,1,2,21.32,25.0,68,15.0013
2012-10-18 11:00:00,4,0,1,2,22.96,26.515,56,15.0013
2012-10-18 12:00:00,4,0,1,2,24.6,31.06,53,16.9979
2012-10-18 13:00:00,4,0,1,1,25.42,31.06,53,23.9994
2012-10-18 14:00:00,4,0,1,2,25.42,31.06,50,19.9995
2012-10-18 15:00:00,4,0,1,2,24.6,30.305,60,12.998
2012-10-18 16:00:00,4,0,1,1,24.6,31.06,56,19.0012
2012-10-18 17:00:00,4,0,1,2,23.78,27.275,64,22.0028
2012-10-18 18:00:00,4,0,1,2,22.96,26.515,64,22.0028
2012-10-18 19:00:00,4,0,1,2,22.96,26.515,68,19.9995
2012-10-18 20:00:00,4,0,1,2,22.96,26.515,68,16.9979
2012-10-18 21:00:00,4,0,1,2,22.14,25.76,77,12.998
2012-10-18 22:00:00,4,0,1,2,22.14,25.76,83,12.998
2012-10-18 23:00:00,4,0,1,2,22.14,25.76,83,0.0
2012-10-19 00:00:00,4,0,1,2,22.96,26.515,83,7.0015
2012-10-19 01:00:00,4,0,1,3,22.14,25.76,88,0.0
2012-10-19 02:00:00,4,0,1,2,22.14,25.76,88,0.0
2012-10-19 03:00:00,4,0,1,2,22.96,26.515,83,0.0
2012-10-19 04:00:00,4,0,1,2,22.96,26.515,83,0.0
2012-10-19 05:00:00,4,0,1,2,22.14,25.76,88,0.0
2012-10-19 06:00:00,4,0,1,3,22.14,25.76,94,11.0014
2012-10-19 07:00:00,4,0,1,3,22.14,25.76,94,0.0
2012-10-19 08:00:00,4,0,1,2,22.14,25.76,94,7.0015
2012-10-19 09:00:00,4,0,1,2,22.14,25.76,94,7.0015
2012-10-19 10:00:00,4,0,1,2,23.78,27.275,88,12.998
2012-10-19 11:00:00,4,0,1,1,24.6,28.03,83,12.998
2012-10-19 12:00:00,4,0,1,1,26.24,30.305,69,15.0013
2012-10-19 13:00:00,4,0,1,1,25.42,29.545,73,15.0013
2012-10-19 14:00:00,4,0,1,1,27.06,31.06,61,16.9979
2012-10-19 15:00:00,4,0,1,1,26.24,30.305,65,19.9995
2012-10-19 16:00:00,4,0,1,3,25.42,30.305,69,23.9994
2012-10-19 17:00:00,4,0,1,3,25.42,30.305,69,23.9994
2012-10-19 18:00:00,4,0,1,1,22.96,26.515,83,7.0015
2012-10-19 19:00:00,4,0,1,1,22.14,25.76,88,11.0014
2012-10-19 20:00:00,4,0,1,1,21.32,25.0,77,12.998
2012-10-19 21:00:00,4,0,1,1,20.5,24.24,77,0.0
2012-10-19 22:00:00,4,0,1,1,20.5,24.24,77,6.0032
2012-10-19 23:00:00,4,0,1,1,18.86,22.725,88,7.0015
2012-11-01 00:00:00,4,0,1,1,14.76,18.18,57,6.0032
2012-11-01 01:00:00,4,0,1,1,12.3,15.91,75,7.0015
2012-11-01 02:00:00,4,0,1,1,13.12,16.665,66,8.9981
2012-11-01 03:00:00,4,0,1,1,13.94,16.665,61,8.9981
2012-11-01 04:00:00,4,0,1,2,13.94,17.425,66,7.0015
2012-11-01 05:00:00,4,0,1,1,13.94,16.665,66,8.9981
2012-11-01 06:00:00,4,0,1,1,13.94,16.665,61,11.0014
2012-11-01 07:00:00,4,0,1,2,14.76,17.425,57,11.0014
2012-11-01 08:00:00,4,0,1,2,14.76,18.94,56,7.0015
2012-11-01 09:00:00,4,0,1,3,14.76,18.18,57,7.0015
2012-11-01 10:00:00,4,0,1,3,14.76,17.425,62,12.998
2012-11-01 11:00:00,4,0,1,3,14.76,17.425,62,12.998
2012-11-01 12:00:00,4,0,1,3,15.58,19.695,62,11.0014
2012-11-01 13:00:00,4,0,1,2,16.4,20.455,58,11.0014
2012-11-01 14:00:00,4,0,1,2,16.4,20.455,50,15.0013
2012-11-01 15:00:00,4,0,1,2,16.4,20.455,54,11.0014
2012-11-01 16:00:00,4,0,1,2,16.4,20.455,54,11.0014
2012-11-01 17:00:00,4,0,1,3,16.4,20.455,50,15.0013
2012-11-01 18:00:00,4,0,1,2,16.4,20.455,50,11.0014
2012-11-01 19:00:00,4,0,1,2,16.4,20.455,50,11.0014
2012-11-01 20:00:00,4,0,1,2,15.58,19.695,54,16.9979
2012-11-01 21:00:00,4,0,1,2,15.58,19.695,54,8.9981
2012-11-01 22:00:00,4,0,1,1,14.76,17.425,57,11.0014
2012-11-01 23:00:00,4,0,1,1,13.94,16.665,57,11.0014
2012-11-02 00:00:00,4,0,1,1,13.94,16.665,57,11.0014
2012-11-02 01:00:00,4,0,1,1,13.12,15.91,66,11.0014
2012-11-02 02:00:00,4,0,1,1,13.12,15.91,66,11.0014
2012-11-02 03:00:00,4,0,1,1,12.3,15.15,70,11.0014
2012-11-02 04:00:00,4,0,1,1,12.3,15.91,70,7.0015
2012-11-02 05:00:00,4,0,1,2,13.12,15.91,66,11.0014
2012-11-02 06:00:00,4,0,1,1,12.3,15.15,70,11.0014
2012-11-02 07:00:00,4,0,1,2,12.3,15.15,70,8.9981
2012-11-02 08:00:00,4,0,1,1,13.12,16.665,57,7.0015
2012-11-02 09:00:00,4,0,1,1,13.94,17.425,53,7.0015
2012-11-02 10:00:00,4,0,1,1,15.58,19.695,46,19.9995
2012-11-02 11:00:00,4,0,1,1,17.22,21.21,41,27.9993
2012-11-02 12:00:00,4,0,1,1,17.22,21.21,41,23.9994
2012-11-02 13:00:00,4,0,1,1,16.4,20.455,43,23.9994
2012-11-02 14:00:00,4,0,1,2,16.4,20.455,40,32.9975
2012-11-02 15:00:00,4,0,1,2,16.4,20.455,40,27.9993
2012-11-02 16:00:00,4,0,1,1,15.58,19.695,40,22.0028
2012-11-02 17:00:00,4,0,1,1,15.58,19.695,40,22.0028
2012-11-02 18:00:00,4,0,1,2,15.58,19.695,43,22.0028
2012-11-02 19:00:00,4,0,1,2,15.58,19.695,43,19.9995
2012-11-02 20:00:00,4,0,1,2,14.76,16.665,46,27.9993
2012-11-02 21:00:00,4,0,1,2,14.76,16.665,46,23.9994
2012-11-02 22:00:00,4,0,1,1,14.76,16.665,46,16.9979
2012-11-02 23:00:00,4,0,1,1,13.94,15.15,53,19.9995
2012-11-03 00:00:00,4,0,0,1,13.94,16.665,53,11.0014
2012-11-03 01:00:00,4,0,0,2,13.94,15.15,49,22.0028
2012-11-03 02:00:00,4,0,0,2,13.94,15.91,49,16.9979
2012-11-03 03:00:00,4,0,0,2,13.94,15.91,49,16.9979
2012-11-03 04:00:00,4,0,0,2,13.12,15.15,49,19.9995
2012-11-03 05:00:00,4,0,0,2,13.12,15.15,49,16.9979
2012-11-03 06:00:00,4,0,0,2,13.12,15.91,49,12.998
2012-11-03 07:00:00,4,0,0,2,13.12,15.15,49,16.9979
2012-11-03 08:00:00,4,0,0,2,13.94,15.15,46,19.9995
2012-11-03 09:00:00,4,0,0,2,13.94,15.15,49,19.9995
2012-11-03 10:00:00,4,0,0,1,14.76,16.665,46,26.0027
2012-11-03 11:00:00,4,0,0,2,14.76,16.665,46,26.0027
2012-11-03 12:00:00,4,0,0,2,14.76,15.91,46,31.0009
2012-11-03 13:00:00,4,0,0,2,14.76,16.665,46,23.9994
2012-11-03 14:00:00,4,0,0,2,14.76,16.665,50,22.0028
2012-11-03 15:00:00,4,0,0,2,14.76,15.91,46,30.0026
2012-11-03 16:00:00,4,0,0,2,14.76,16.665,46,22.0028
2012-11-03 17:00:00,4,0,0,2,14.76,16.665,46,19.9995
2012-11-03 18:00:00,4,0,0,2,14.76,16.665,46,19.0012
2012-11-03 19:00:00,4,0,0,1,14.76,17.425,50,11.0014
2012-11-03 20:00:00,4,0,0,1,13.94,16.665,53,8.9981
2012-11-03 21:00:00,4,0,0,1,13.94,17.425,53,7.0015
2012-11-03 22:00:00,4,0,0,1,13.12,16.665,57,7.0015
2012-11-03 23:00:00,4,0,0,1,13.12,16.665,57,7.0015
2012-11-04 00:00:00,4,0,0,1,12.3,15.91,61,7.0015
2012-11-04 01:00:00,4,0,0,1,10.66,14.395,81,6.0032
2012-11-04 02:00:00,4,0,0,1,12.3,16.665,65,0.0
2012-11-04 03:00:00,4,0,0,1,11.48,14.395,61,7.0015
2012-11-04 04:00:00,4,0,0,1,10.66,13.635,65,8.9981
2012-11-04 05:00:00,4,0,0,1,10.66,13.635,65,7.0015
2012-11-04 06:00:00,4,0,0,1,11.48,14.395,61,8.9981
2012-11-04 07:00:00,4,0,0,1,10.66,13.635,65,7.0015
2012-11-04 08:00:00,4,0,0,1,12.3,15.15,56,8.9981
2012-11-04 09:00:00,4,0,0,1,13.12,16.665,53,0.0
2012-11-04 10:00:00,4,0,0,1,13.94,16.665,49,12.998
2012-11-04 11:00:00,4,0,0,1,15.58,19.695,46,15.0013
2012-11-04 12:00:00,4,0,0,1,15.58,19.695,46,15.0013
2012-11-04 13:00:00,4,0,0,1,16.4,20.455,43,15.0013
2012-11-04 14:00:00,4,0,0,1,16.4,20.455,40,12.998
2012-11-04 15:00:00,4,0,0,1,16.4,20.455,40,15.0013
2012-11-04 16:00:00,4,0,0,1,16.4,20.455,40,22.0028
2012-11-04 17:00:00,4,0,0,1,14.76,17.425,43,12.998
2012-11-04 18:00:00,4,0,0,1,14.76,17.425,43,15.0013
2012-11-04 19:00:00,4,0,0,1,14.76,16.665,43,16.9979
2012-11-04 20:00:00,4,0,0,1,13.12,14.395,53,23.9994
2012-11-04 21:00:00,4,0,0,1,12.3,13.635,52,19.9995
2012-11-04 22:00:00,4,0,0,1,12.3,14.395,52,19.0012
2012-11-04 23:00:00,4,0,0,2,12.3,15.15,56,11.0014
2012-11-05 00:00:00,4,0,1,2,12.3,14.395,56,12.998
2012-11-05 01:00:00,4,0,1,2,12.3,15.15,56,11.0014
2012-11-05 02:00:00,4,0,1,2,12.3,15.15,56,11.0014
2012-11-05 03:00:00,4,0,1,2,12.3,14.395,56,15.0013
2012-11-05 04:00:00,4,0,1,2,12.3,14.395,52,16.9979
2012-11-05 05:00:00,4,0,1,2,12.3,13.635,52,22.0028
2012-11-05 06:00:00,4,0,1,2,12.3,14.395,49,19.0012
2012-11-05 07:00:00,4,0,1,2,12.3,14.395,49,16.9979
2012-11-05 08:00:00,4,0,1,2,12.3,14.395,49,15.0013
2012-11-05 09:00:00,4,0,1,2,12.3,14.395,52,19.0012
2012-11-05 10:00:00,4,0,1,1,13.12,15.15,49,19.0012
2012-11-05 11:00:00,4,0,1,1,13.94,15.91,46,15.0013
2012-11-05 12:00:00,4,0,1,1,14.76,16.665,43,22.0028
2012-11-05 13:00:00,4,0,1,1,14.76,16.665,40,16.9979
2012-11-05 14:00:00,4,0,1,1,15.58,19.695,40,11.0014
2012-11-05 15:00:00,4,0,1,1,15.58,19.695,40,19.0012
2012-11-05 16:00:00,4,0,1,1,14.76,16.665,43,19.0012
2012-11-05 17:00:00,4,0,1,1,13.94,15.91,46,15.0013
2012-11-05 18:00:00,4,0,1,1,13.94,15.91,46,15.0013
2012-11-05 19:00:00,4,0,1,1,13.12,15.91,49,11.0014
2012-11-05 20:00:00,4,0,1,1,13.12,15.15,49,16.9979
2012-11-05 21:00:00,4,0,1,1,12.3,14.395,52,19.0012
2012-11-05 22:00:00,4,0,1,1,11.48,13.635,56,12.998
2012-11-05 23:00:00,4,0,1,1,10.66,13.635,60,8.9981
2012-11-06 00:00:00,4,0,1,1,9.84,12.88,60,7.0015
2012-11-06 01:00:00,4,0,1,1,9.84,12.12,60,11.0014
2012-11-06 02:00:00,4,0,1,1,9.84,12.88,65,6.0032
2012-11-06 03:00:00,4,0,1,1,9.02,12.12,64,7.0015
2012-11-06 04:00:00,4,0,1,1,9.02,12.88,69,6.0032
2012-11-06 05:00:00,4,0,1,2,9.02,11.365,64,12.998
2012-11-06 06:00:00,4,0,1,1,9.02,11.365,69,8.9981
2012-11-06 07:00:00,4,0,1,1,8.2,10.605,69,11.0014
2012-11-06 08:00:00,4,0,1,1,9.02,11.365,69,11.0014
2012-11-06 09:00:00,4,0,1,1,10.66,12.88,60,11.0014
2012-11-06 10:00:00,4,0,1,1,12.3,14.395,49,12.998
2012-11-06 11:00:00,4,0,1,1,13.12,16.665,45,8.9981
2012-11-06 12:00:00,4,0,1,1,13.12,16.665,45,8.9981
2012-11-06 13:00:00,4,0,1,1,13.94,16.665,46,8.9981
2012-11-06 14:00:00,4,0,1,1,14.76,18.18,40,7.0015
2012-11-06 15:00:00,4,0,1,1,13.94,15.91,46,16.9979
2012-11-06 16:00:00,4,0,1,1,13.94,16.665,46,11.0014
2012-11-06 17:00:00,4,0,1,1,13.12,15.15,53,15.0013
